artnr;artsuch;artbez1;artbez2;artbez3;vk1;zeichnr;zeichindex;warengru;artgru;rabgru;provgru;charakter;artbezmem;vk2;vk3;vk4;vk5;vk6;vk7;vk8;vk9;peinheit;meinheit;katseite;kennz1;kennz2;kennz3;musternr;dokuartnr;arbplanr;pruefplanr;lagartnr;rabkz;provkz;mwst;gewicht;bruttogew;leg_anteil;mass1;mass2;mass3;veinheit;stahl;werkzeugnr;wzanlage;wzinfo;sollmass1;sollmassa;pruefmitt1;sollmass2;sollmassb;pruefmitt2;sollmass3;sollmassc;pruefmitt3;sollmass4;sollmassd;pruefmitt4;sollmass5;sollmasse;pruefmitt5;signiernr;stempelung;bemmem;bemmem2;bemmem3;bemmem4;bemmem5;bemtext;letzt_zu;letzt_ab;letzt_erh;letzt_ek;letzt_lief;letzt_kalk;mindmengnr;staffkz;abmenge1;dm_proz1;abmenge2;dm_proz2;abmenge3;dm_proz3;abmenge4;dm_proz4;abmenge5;dm_proz5;abmenge6;dm_proz6;abmenge7;dm_proz7;abmenge8;dm_proz8;lagerbest;mehrorte;serien;lagerplatz;dispogru;mindbest;maxbest;losgroesse;wbzeit;leistung;aend_apla;aend_stuli;aend_pruef;sperrkz;auf_art;liefbed;lagertage;warennr;verpackart;versandart;artgru6;mus_hnr;verftage;ekbasis;kunde;zone;sz;kurvensatz;automat;cncprog;stlaenge;schlweite;stgewicht;querschn;durchm_a;durchm_i;geslaenge;abstich_mm;mus_hsuch;mus_lnr;stdpfad;mus_lsuch;kalk_mek;mus_rueck;mus_ausg;rev_pruef;kosttr;kalk_mgk;mus_hdat;etireport;tz;ursprland;lz;kalk_fek;rev_apla;kalk_fgk;rev_stuli;zuschfakt;fixum1;fixum2;preisindiv;sp_bez1;sp_bet1;sp_bez2;sp_bet2;sp_bez3;sp_bet3;sp_bez4;sp_bet4;metallart;mlaenge;mbreite;mstaerke;rahmenart;rlaenge;rbreite;rstaerke;kat1;katseite1;kat2;katseite2;kat3;katseite3;kat4;katseite4;tempart;abmenge9;dm_proz9;abmenge10;dm_proz10;vktext1;vktext2;vktext3;vktext4;vktext5;vktext6;vktext7;vktext8;vktext9;gaufschl;pauschalkz;paucharge;zeichform;empb_druck;sperre;invdatum;mahnkz;sperreart;shopexport;betaufart;bildpfad1;bildpfad2;bildpfad3;bildpfad4;bildpfad5;kostst;kalk_fk;kalk_mk;kalk_aus;bildpfad6;bildpfad7;bildpfad8;bildpfad9;bildpfad10;bildpfad11;bildpfad12;artgru1;artgru2;artgru3;artgru4;artgru5;aktionsvk1;vonaktdat;bisaktdat;kennz4;kennz5;gkvor;letzt_adat;auslagmeng;garantiemo;letztkalib;tagekalib;tsaktivkz;tsgewcls;sktokz;artbez1eng;artbez2eng;eisbest;vktext10;liefabmeng;artnrlief;letzt_ang;neu_user;neu_datum;aend_user;aend_datum;servreport
40.10.7710;HALTER;Halter;;;0;008 01 60;-;;190;190;190;HW;Abmessungen: 390x30x30mm, 1kg;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;22.06.2023;18.09.2023;  -   -;2.73;77017;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;07.02.2013;01/006-JOS-NB04 # dmollet;12.06.2023;
40.10.7711;LASERTEIL PLATTE;Laserteil Platte;St-37, 120x120x8;gemäss dxf-File 021 013 02- La;0;021 013 02;-;;280;280;280;HW;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;04.06.2013;15.07.2013;  -   -;4.4;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;18.02.2013;01/007-SRV-CTS-01 # cad2;18.02.2013;
40.10.7712;LASERTEIL GABELSTÜCK;Laserteil Gabelstück;St-37, 45x30x8;gemäss dxf-File 021 013 03- La;0;021 013 03;-;;280;280;280;HW;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;27.05.2013;15.07.2013;  -   -;1;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;18.02.2013;01/007-SRV-CTS-01 # cad2;18.02.2013;
40.10.7713;HALTEPLATTE;Halteplatte;;;0;018 01 57;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;03.03.2025;24.12.2024;  -   -;24.2;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 01 57A HALTEPLATTE.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;08.04.2013;03/001-TILA-RDS01 # maschine;02.10.2017;
40.10.7715;HALTEPLATTE;Halteplatte;;;0;018 15 08;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;10.07.2025;16.10.2025;  -   -;12.1;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 15 08A HALTEPLATTE.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;17.04.2013;01/007-TILA-RDS01 # maschine;16.08.2017;
40.10.7716;ELEKTROKASTENPANEL;Elektrokastenpanel;1.4301, 116x190x2;;0;018 02 21;a;;KZ00;KZ00;KZ00;HW;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;18.07.2018;05.11.2018;  -   -;35.5;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;18.04.2013;01/004-JOS-NB05 # smischler;07.06.2018;
40.10.7717;VERSTÄRKUNGSRIPPE;Verstärkungsrippe;;;0;018 3101 07;-;;KZ00;KZ00;KZ00;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;04.02.2022;15.12.2022;  -   -;20.05;78038;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 3101 07- VERSTÄRKUNGSRIPPE.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;19.04.2013;01/007-TILA-RDS01 # maschine;29.08.2017;
40.10.7718;HECKBLECH;Heckblech;;;0;018 30 04;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;17.02.2022;25.01.2024;  -   -;40.05;78038;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 30 02-BLECH LOGO JOST.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;19.04.2013;03/010-JOS-PC02 # aschuepbach;12.12.2019;
40.10.7719;MUTTER;Mutter;St-52, 23.5x23.5x12;lasern inkl. Gewinde schneiden;0;018 15 04;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;10.07.2025;16.10.2025;  -   -;21.25;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;M;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 15 04A MUTTER.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;19.11.2012;01/007-TILA-RDS01 # maschine;15.08.2017;
40.10.7720;ABSCHLUSS;Abschluss;;;0;018 15 07;-;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;10.07.2025;16.10.2025;  -   -;12.25;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;M;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 15 07- ABSCHLUSS.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;19.04.2013;01/007-TILA-RDS01 # maschine;15.08.2017;
40.10.7721;HEBELASCHE;Hebelasche;KZW 20;;0;018 19 04;-;;KZ00;KZ00;KZ00;HW;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;  -   -;16.01.2014;  -   -;160;80003;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;22.04.2013;01/010-SRV-CTS-01 # cad1;22.04.2013;
40.10.7722;BLECHWINKEL;Blechwinkel;;;0;018 03 07;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;27.05.2024;13.01.2020;  -   -;57;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 03 07A BLECHWINKEL.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;25.04.2013;01/007-TILA-RDS01 # maschine;17.07.2017;
40.10.7723;TANK FRONT;Tank Front;;;0;018 03 08;b;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;27.05.2024;13.01.2020;  -   -;71.7;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 03 08A TANK FRONT.JPG;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;25.04.2013;01/007-TILA-RDS01 # maschine;17.07.2017;
40.10.7724;PANEL FRONT 45;Panel Front 45;;;0;018 03 09;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;10.07.2025;16.10.2025;  -   -;32.3;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;T:\01 JOST AG\05 PRODUKTION\11 EIGENPRODUKTE JOST\018 KZW 20\03 BAUGRP HYDRAULIKTANK\018 03 09A PANEL FRONT 45.PDF;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;25.04.2013;01/004-JOS-NB05 # wmeyer;27.10.2020;
40.10.7725;LASCHE DREHPUNKT;Lasche Hydrauliktankt;;;0;018 03 10;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;10.07.2025;16.10.2025;  -   -;8.45;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 03 10A LASCHE HYDRAULIKTANKT.JPG;T:\01 JOST AG\05 PRODUKTION\11 EIGENPRODUKTE JOST\018 KZW 20\03 BAUGRP HYDRAULIKTANK\018 03 10A LASCHE HYDRAULIKTANKT.PDF;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;25.04.2013;01/004-JOS-NB05 # wmeyer;27.10.2020;
40.10.7726;SCHRIFTHINTERLEGUNG;Schrifthinterlegung;;;0;018 02 09;a;;KZ00;KZ00;KZ00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;10.07.2025;16.10.2025;  -   -;11.35;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;MONT 1.2;MB5;2;12;0;0;0;23.10.2020;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;A2;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;X:\MASCHINEN\KZW 20\KZW 20 BILDER CAD_MODEL\018 02 09A SCHRIFTHINTERLEGUNG.JPG;T:\01 JOST AG\05 PRODUKTION\11 EIGENPRODUKTE JOST\018 KZW 20\02 BAUGRP STEUERPULT\018 02 09A SCHRIFTHINTERLEGUNG.PDF;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;2;;0;;0;01/010-SRV-CTS-01 # cad1;26.04.2013;01/004-JOS-NB05 # wmeyer;05.01.2023;
40.10.7727;PUMPENABSTÜTZUNG;Pumpenabstützung;St.52, 80x107x5;;0;018 05 04;a;;KZ00;KZ00;KZ00;HW;lasern und abkanten;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;08.05.2013;05.02.2019;  -   -;20.2;88014;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;11.04.2013;01/010-SRV-CTS-01 # cad1;13.05.2013;
40.10.7728;LASERTEIL OFENBLECH;Ofenblech oben und unten;St.37;;32.4;;-;;LO00;LO00;LO00;FERT;lasern, abscheren, abkanten gemäss Muster;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;16.01.2014;15.07.2013;15.07.2013;12.8;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;14.05.2013;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;A1;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;01.05.2013;01/010-SRV-CTS-01 # cad1;15.07.2013;
40.10.7729;LASERTEIL HASPEL KONIS;Laserteil Haspel konisch;St. 37;;0;;-;;160;160;160;HW;"
2 Stk.   Pos.2 Scheibe
2 Stk.   Pos.3 Scheibe
12 Stk. Pos.4 Segment
12 Stk. Pos.12 Spickel
6 Stk.   Pos.13 Spickel";0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;20.04.2015;20.04.2015;16.05.2013;298;82008;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;14.05.2013;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;A1;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;16.05.2013;01/004-SRV-CTS-01 # rschuepbach;30.03.2015;
